region_id;iso_smaf;gr_age;choice;prob
2;6;3;1;.0207
2;6;3;2;.4099
2;6;3;3;.5687
2;7;1;0;.019
2;7;1;1;.2401
2;7;1;2;.3188
2;7;1;3;.4221
2;7;2;0;.0073
2;7;2;1;.142
2;7;2;2;.3536
2;7;2;3;.4971
2;7;3;0;.002
2;7;3;1;.0517
2;7;3;2;.4254
2;7;3;3;.5209
2;8;1;0;.006
2;8;1;1;.1768
2;8;1;2;.2781
2;8;1;3;.5391
2;8;2;0;.0022
2;8;2;1;.0995
2;8;2;2;.2938
2;8;2;3;.6045
2;8;3;0;.0006
2;8;3;1;.0354
2;8;3;2;.3452
2;8;3;3;.6188
2;9;1;0;.0032
2;9;1;1;.142
2;9;1;2;.2207
2;9;1;3;.6341
2;9;2;0;.0011
2;9;2;1;.078
2;9;2;2;.2274
2;9;2;3;.6935
2;9;3;0;.0003
2;9;3;1;.0277
2;9;3;2;.2658
2;9;3;3;.7062
2;10;1;0;.0064
2;10;1;1;.2321
2;10;1;2;.2248
2;10;1;3;.5367
2;10;2;0;.0024
2;10;2;1;.1344
2;10;2;2;.2443
2;10;2;3;.6189
2;10;3;0;.0007
2;10;3;1;.0493
2;10;3;2;.2962
2;10;3;3;.6538
2;11;1;0;.0008
2;11;1;1;.1283
2;11;1;2;.2391
2;11;1;3;.6318
2;11;2;0;.0003
2;11;2;1;.0699
2;11;2;2;.2444
2;11;2;3;.6854
2;11;3;0;.0001
2;11;3;1;.0246
2;11;3;2;.2832
2;11;3;3;.6921
2;12;1;0;.0094
2;12;1;1;.2404
2;12;1;2;.2345
2;12;1;3;.5157
2;12;2;0;.0036
2;12;2;1;.1403
2;12;2;2;.2568
2;12;2;3;.5993
2;12;3;0;.001
2;12;3;1;.0517
2;12;3;2;.3123
2;12;3;3;.635
2;13;1;0;.0008
2;13;1;1;.0847
2;13;1;2;.2844
2;13;1;3;.6301
2;13;2;0;.0003
2;13;2;1;.0452
2;13;2;2;.2848
2;13;2;3;.6697
2;13;3;0;.0001
2;13;3;1;.0155
2;13;3;2;.3229
2;13;3;3;.6615
2;14;1;0;.0038
2;14;1;1;.2058
2;14;1;2;.2516
2;14;1;3;.5388
2;14;2;0;.0014
2;14;2;1;.1174
2;14;2;2;.2692
2;14;2;3;.612
2;14;3;0;.0004
2;14;3;1;.0424
2;14;3;2;.3212
2;14;3;3;.636
3;1;1;0;.1072
3;1;1;1;.0615
3;1;1;2;.6429
3;1;1;3;.1884
3;1;2;0;.0434
3;1;2;1;.0661
3;1;2;2;.6255
3;1;2;3;.265
3;1;3;0;.0036
3;1;3;1;.0539
3;1;3;2;.6757
3;1;3;3;.2668
3;2;1;0;.1162
3;2;1;1;.0854
3;2;1;2;.6099
3;2;1;3;.1885
3;2;2;0;.0471
3;2;2;1;.0922
3;2;2;2;.5949
3;2;2;3;.2658
3;2;3;0;.0039
3;2;3;1;.076
3;2;3;2;.6496
3;2;3;3;.2705
3;3;1;0;.0195
3;3;1;1;.0985
3;3;1;2;.5938
3;3;1;3;.2882
3;3;2;0;.0072
3;3;2;1;.0967
3;3;2;2;.5267
3;3;2;3;.3694
3;3;3;0;.0006
3;3;3;1;.0771
3;3;3;2;.5577
3;3;3;3;.3646
3;4;1;0;.0324
3;4;1;1;.1501
3;4;1;2;.424
3;4;1;3;.3935
3;4;2;0;.0115
3;4;2;1;.1416
3;4;2;2;.3617
3;4;2;3;.4852
3;4;3;0;.001
3;4;3;1;.1158
3;4;3;2;.3925
3;4;3;3;.4907
3;5;1;0;.0252
3;5;1;1;.1456
3;5;1;2;.469
3;5;1;3;.3602
3;5;2;0;.009
3;5;2;1;.1387
3;5;2;2;.4039
3;5;2;3;.4484
3;5;3;0;.0007
3;5;3;1;.1129
3;5;3;2;.4356
3;5;3;3;.4508
3;6;1;0;.0116
3;6;1;1;.1401
3;6;1;2;.4341
3;6;1;3;.4142
3;6;2;0;.004
3;6;2;1;.13
3;6;2;2;.364
3;6;2;3;.502
3;6;3;0;.0003
3;6;3;1;.1054
3;6;3;2;.3913
3;6;3;3;.503
3;7;1;0;.0134
3;7;1;1;.2003
3;7;1;2;.3738
3;7;1;3;.4125
3;7;2;0;.0046
3;7;2;1;.1852
3;7;2;2;.3122
3;7;2;3;.498
3;7;3;0;.0004
3;7;3;1;.1524
3;7;3;2;.3407
3;7;3;3;.5065
3;8;1;0;.0101
3;8;1;1;.175
3;8;1;2;.3685
3;8;1;3;.4464
3;8;2;0;.0035
3;8;2;1;.1597
3;8;2;2;.3042
3;8;2;3;.5326
3;8;3;0;.0003
3;8;3;1;.1307
3;8;3;2;.3302
3;8;3;3;.5388
3;9;1;0;.0041
3;9;1;1;.1376
3;9;1;2;.3332
3;9;1;3;.5251
3;9;2;0;.0014
3;9;2;1;.1221
3;9;2;2;.2674
3;9;2;3;.6091
3;9;3;0;.0001
3;9;3;1;.0994
3;9;3;2;.2883
3;9;3;3;.6122
3;10;1;0;.0372
3;10;1;1;.1977
3;10;1;2;.3655
3;10;1;3;.3996
3;10;2;0;.0131
3;10;2;1;.1857
3;10;2;2;.3105
3;10;2;3;.4907
3;10;3;0;.0011
3;10;3;1;.1541
3;10;3;2;.3416
3;10;3;3;.5032
3;11;1;0;.0045
3;11;1;1;.1909
3;11;1;2;.3659
3;11;1;3;.4387
3;11;2;0;.0015
3;11;2;1;.1741
3;11;2;2;.3017
3;11;2;3;.5227
3;11;3;0;.0001
3;11;3;1;.1427
3;11;3;2;.3278
3;11;3;3;.5294
3;12;1;0;.0127
3;12;1;1;.1906
3;12;1;2;.3677
3;12;1;3;.429
3;12;2;0;.0044
3;12;2;1;.1752
3;12;2;2;.3054
3;12;2;3;.515
3;12;3;0;.0004
3;12;3;1;.1438
3;12;3;2;.3328
3;12;3;3;.523
3;13;1;0;.0098
3;13;1;1;.1476
3;13;1;2;.4402
3;13;1;3;.4024
3;13;2;0;.0034
3;13;2;1;.1374
3;13;2;2;.3701
3;13;2;3;.4891
3;13;3;0;.0003
3;13;3;1;.1114
3;13;3;2;.398
3;13;3;3;.4903
3;14;1;0;.0012
3;14;1;1;.244
3;14;1;2;.4295
3;14;1;3;.3253
3;14;2;0;.0004
3;14;2;1;.2307
3;14;2;2;.3671
3;14;2;3;.4018
3;14;3;0;0
3;14;3;1;.1901
3;14;3;2;.4009
3;14;3;3;.409
4;1;1;0;.0844
4;1;1;1;.1092
4;1;1;2;.5933
4;1;1;3;.2131
4;1;2;0;.0521
4;1;2;1;.0854
4;1;2;2;.5643
4;1;2;3;.2982
4;1;3;0;.0055
4;1;3;1;.0844
4;1;3;2;.584
4;1;3;3;.3261
4;2;1;0;.1075
4;2;1;1;.1087
4;2;1;2;.5766
4;2;1;3;.2072
4;2;2;0;.0671
4;2;2;1;.0858
4;2;2;2;.5541
4;2;2;3;.293
4;2;3;0;.0072
4;2;3;1;.086
4;2;3;2;.5818
4;2;3;3;.325
4;3;1;0;.0401
4;3;1;1;.1488
4;3;1;2;.5275
4;3;1;3;.2836
4;3;2;0;.0238
4;3;2;1;.112
4;3;2;2;.4825
4;3;2;3;.3817
4;3;3;0;.0025
4;3;3;1;.1072
4;3;3;2;.4849
4;3;3;3;.4054
4;4;1;0;.0353
4;4;1;1;.1338
4;4;1;2;.4484
4;4;1;3;.3825
4;4;2;0;.02
4;4;2;1;.0964
4;4;2;2;.3918
4;4;2;3;.4918
4;4;3;0;.002
4;4;3;1;.0914
4;4;3;2;.3897
4;4;3;3;.5169
4;5;1;0;.0375
4;5;1;1;.1824
4;5;1;2;.4182
4;5;1;3;.3619
4;5;2;0;.0216
4;5;2;1;.1335
4;5;2;2;.3717
4;5;2;3;.4732
4;5;3;0;.0022
4;5;3;1;.1271
4;5;3;2;.3712
4;5;3;3;.4995
4;6;1;0;.0059
4;6;1;1;.1606
4;6;1;2;.4231
4;6;1;3;.4104
4;6;2;0;.0033
4;6;2;1;.1137
4;6;2;2;.3638
4;6;2;3;.5192
4;6;3;0;.0003
4;6;3;1;.1061
4;6;3;2;.3563
4;6;3;3;.5373
4;7;1;0;.0314
4;7;1;1;.2184
4;7;1;2;.3591
4;7;1;3;.3911
4;7;2;0;.0179
4;7;2;1;.1586
4;7;2;2;.3164
4;7;2;3;.5071
4;7;3;0;.0018
4;7;3;1;.1503
4;7;3;2;.3148
4;7;3;3;.5331
4;8;1;0;.0104
4;8;1;1;.1897
4;8;1;2;.3818
4;8;1;3;.4181
4;8;2;0;.0058
4;8;2;1;.1347
4;8;2;2;.3291
4;8;2;3;.5304
4;8;3;0;.0006
4;8;3;1;.126
4;8;3;2;.3231
4;8;3;3;.5503
4;9;1;0;.0063
4;9;1;1;.1198
4;9;1;2;.4122
4;9;1;3;.4617
4;9;2;0;.0034
4;9;2;1;.0826
4;9;2;2;.3452
4;9;2;3;.5688
4;9;3;0;.0003
4;9;3;1;.0767
4;9;3;2;.3367
4;9;3;3;.5863
4;10;1;0;.006
4;10;1;1;.1982
4;10;1;2;.386
4;10;1;3;.4098
4;10;2;0;.0034
4;10;2;1;.1411
4;10;2;2;.3339
4;10;2;3;.5216
4;10;3;0;.0003
4;10;3;1;.1319
4;10;3;2;.3274
4;10;3;3;.5404
4;11;1;0;.032
4;11;1;1;.131
4;11;1;2;.4223
4;11;1;3;.4147
4;11;2;0;.0179
4;11;2;1;.0929
4;11;2;2;.3637
4;11;2;3;.5255
4;11;3;0;.0018
4;11;3;1;.0876
4;11;3;2;.3604
4;11;3;3;.5502
4;12;1;0;.019
4;12;1;1;.1871
4;12;1;2;.3794
4;12;1;3;.4145
4;12;2;0;.0107
4;12;2;1;.1333
4;12;2;2;.3283
4;12;2;3;.5277
4;12;3;0;.0011
4;12;3;1;.1253
4;12;3;2;.3237
4;12;3;3;.5499
4;13;1;0;.0462
4;13;1;1;.1575
4;13;1;2;.3974
4;13;1;3;.3989
4;13;2;0;.0262
4;13;2;1;.1134
4;13;2;2;.3474
4;13;2;3;.513
4;13;3;0;.0027
4;13;3;1;.108
4;13;3;2;.3473
4;13;3;3;.542
4;14;1;0;.0208
4;14;1;1;.2186
4;14;1;2;.4088
4;14;1;3;.3518
4;14;2;0;.012
4;14;2;1;.1607
4;14;2;2;.3651
4;14;2;3;.4622
4;14;3;0;.0012
4;14;3;1;.152
4;14;3;2;.3622
4;14;3;3;.4846
5;1;1;0;.1041
5;1;1;1;.121
5;1;1;2;.6802
5;1;1;3;.0947
5;1;2;0;.0501
5;1;2;1;.0648
5;1;2;2;.7747
5;1;2;3;.1104
5;1;3;0;.0058
5;1;3;1;.0216
5;1;3;2;.8714
5;1;3;3;.1012
5;2;1;0;.078
5;2;1;1;.1328
5;2;1;2;.7019
5;2;1;3;.0873
5;2;2;0;.0372
5;2;2;1;.0704
5;2;2;2;.7916
5;2;2;3;.1008
5;2;3;0;.0043
5;2;3;1;.0233
5;2;3;2;.881
5;2;3;3;.0914
5;3;1;0;.0745
5;3;1;1;.1676
5;3;1;2;.6272
5;3;1;3;.1307
5;3;2;0;.0361
5;3;2;1;.0904
5;3;2;2;.7199
5;3;2;3;.1536
5;3;3;0;.0043
5;3;3;1;.0307
5;3;3;2;.8221
5;3;3;3;.1429
5;4;1;0;.047
5;4;1;1;.1055
5;4;1;2;.5972
5;4;1;3;.2503
5;4;2;0;.0215
5;4;2;1;.0537
5;4;2;2;.6471
5;4;2;3;.2777
5;4;3;0;.0025
5;4;3;1;.0179
5;4;3;2;.7258
5;4;3;3;.2538
5;5;1;0;.055
5;5;1;1;.2085
5;5;1;2;.5525
5;5;1;3;.184
5;5;2;0;.0269
5;5;2;1;.1138
5;5;2;2;.6408
5;5;2;3;.2185
5;5;3;0;.0032
5;5;3;1;.0395
5;5;3;2;.7491
5;5;3;3;.2082
5;6;1;0;.0204
5;6;1;1;.1074
5;6;1;2;.5885
5;6;1;3;.2837
5;6;2;0;.0092
5;6;2;1;.0538
5;6;2;2;.6274
5;6;2;3;.3096
5;6;3;0;.0011
5;6;3;1;.0178
5;6;3;2;.6997
5;6;3;3;.2814
5;7;1;0;.0426
5;7;1;1;.1872
5;7;1;2;.5268
5;7;1;3;.2434
5;7;2;0;.0204
5;7;2;1;.0998
5;7;2;2;.5973
5;7;2;3;.2825
5;7;3;0;.0024
5;7;3;1;.0346
5;7;3;2;.6951
5;7;3;3;.2679
5;8;1;0;.0193
5;8;1;1;.1314
5;8;1;2;.5588
5;8;1;3;.2905
5;8;2;0;.0088
5;8;2;1;.0668
5;8;2;2;.6033
5;8;2;3;.3211
5;8;3;0;.001
5;8;3;1;.0224
5;8;3;2;.6812
5;8;3;3;.2954
5;9;1;0;.014
5;9;1;1;.0818
5;9;1;2;.4724
5;9;1;3;.4318
5;9;2;0;.0062
5;9;2;1;.0401
5;9;2;2;.4927
5;9;2;3;.461
5;9;3;0;.0007
5;9;3;1;.0135
5;9;3;2;.5593
5;9;3;3;.4265
5;10;1;0;.0226
5;10;1;1;.1153
5;10;1;2;.5473
5;10;1;3;.3148
5;10;2;0;.0102
5;10;2;1;.0581
5;10;2;2;.5864
5;10;2;3;.3453
5;10;3;0;.0012
5;10;3;1;.0194
5;10;3;2;.6618
5;10;3;3;.3176
5;11;1;0;0
5;11;1;1;.1646
5;11;1;2;.5325
5;11;1;3;.3029
5;11;2;0;0
5;11;2;1;.0841
5;11;2;2;.5788
5;11;2;3;.3371
5;11;3;0;0
5;11;3;1;.0284
5;11;3;2;.6589
5;11;3;3;.3127
5;12;1;0;.0142
5;12;1;1;.1452
5;12;1;2;.5138
5;12;1;3;.3268
5;12;2;0;.0065
5;12;2;1;.074
5;12;2;2;.5569
5;12;2;3;.3626
5;12;3;0;.0008
5;12;3;1;.0251
5;12;3;2;.6364
5;12;3;3;.3377
5;13;1;0;.0042
5;13;1;1;.1186
5;13;1;2;.4926
5;13;1;3;.3846
5;13;2;0;.0019
5;13;2;1;.0591
5;13;2;2;.5219
5;13;2;3;.4171
5;13;3;0;.0002
5;13;3;1;.02
5;13;3;2;.5934
5;13;3;3;.3864
5;14;1;0;0
5;14;1;1;.1726
5;14;1;2;.4875
5;14;1;3;.3399
5;14;2;0;0
5;14;2;1;.0885
5;14;2;2;.5319
5;14;2;3;.3796
5;14;3;0;0
5;14;3;1;.0303
5;14;3;2;.6131
5;14;3;3;.3566
6;1;1;0;.0439
6;1;1;1;.0589
6;1;1;2;.676
6;1;1;3;.2212
6;1;2;0;.0127
6;1;2;1;.0441
6;1;2;2;.6568
6;1;2;3;.2864
6;1;3;0;.0027
6;1;3;1;.0348
6;1;3;2;.6251
6;1;3;3;.3374
6;2;1;0;.0542
6;2;1;1;.0762
6;2;1;2;.6376
6;2;1;3;.232
6;2;2;0;.0158
6;2;2;1;.0575
6;2;2;2;.6241
6;2;2;3;.3026
6;2;3;0;.0034
6;2;3;1;.0454
6;2;3;2;.5944
6;2;3;3;.3568
6;3;1;0;.0085
6;3;1;1;.0591
6;3;1;2;.6039
6;3;1;3;.3285
6;3;2;0;.0023
6;3;2;1;.0418
6;3;2;2;.5542
6;3;2;3;.4017
6;3;3;0;.0005
6;3;3;1;.0319
6;3;3;2;.51
6;3;3;3;.4576
6;4;1;0;.0264
6;4;1;1;.0951
6;4;1;2;.4599
6;4;1;3;.4186
6;4;2;0;.0071
6;4;2;1;.0668
6;4;2;2;.4185
6;4;2;3;.5076
6;4;3;0;.0015
6;4;3;1;.0501
6;4;3;2;.3791
6;4;3;3;.5693
6;5;1;0;.0177
6;5;1;1;.093
6;5;1;2;.5049
6;5;1;3;.3844
6;5;2;0;.0048
6;5;2;1;.0656
6;5;2;2;.4615
6;5;2;3;.4681
6;5;3;0;.001
6;5;3;1;.0496
6;5;3;2;.4209
6;5;3;3;.5285
6;6;1;0;.0131
6;6;1;1;.0826
6;6;1;2;.4579
6;6;1;3;.4464
6;6;2;0;.0035
6;6;2;1;.0568
6;6;2;2;.4088
6;6;2;3;.5309
6;6;3;0;.0007
6;6;3;1;.0423
6;6;3;2;.367
6;6;3;3;.59
6;7;1;0;.0205
6;7;1;1;.1585
6;7;1;2;.4153
6;7;1;3;.4057
6;7;2;0;.0056
6;7;2;1;.1128
6;7;2;2;.383
6;7;2;3;.4986
6;7;3;0;.0012
6;7;3;1;.0853
6;7;3;2;.3498
6;7;3;3;.5637
6;8;1;0;.0207
6;8;1;1;.1109
6;8;1;2;.3953
6;8;1;3;.4731
6;8;2;0;.0055
6;8;2;1;.0766
6;8;2;2;.3538
6;8;2;3;.5641
6;8;3;0;.0011
6;8;3;1;.0569
6;8;3;2;.3167
6;8;3;3;.6253
6;9;1;0;.0053
6;9;1;1;.08
6;9;1;2;.3785
6;9;1;3;.5362
6;9;2;0;.0014
6;9;2;1;.0534
6;9;2;2;.3273
6;9;2;3;.6179
6;9;3;0;.0003
6;9;3;1;.0389
6;9;3;2;.2879
6;9;3;3;.6729
6;10;1;0;.0074
6;10;1;1;.1618
6;10;1;2;.3982
6;10;1;3;.4326
6;10;2;0;.002
6;10;2;1;.1132
6;10;2;2;.3615
6;10;2;3;.5233
6;10;3;0;.0004
6;10;3;1;.0851
6;10;3;2;.3275
6;10;3;3;.587
6;11;1;0;.007
6;11;1;1;.1012
6;11;1;2;.4462
6;11;1;3;.4456
6;11;2;0;.0019
6;11;2;1;.0696
6;11;2;2;.3984
6;11;2;3;.5301
6;11;3;0;.0004
6;11;3;1;.0518
6;11;3;2;.358
6;11;3;3;.5898
6;12;1;0;.0096
6;12;1;1;.128
6;12;1;2;.4044
6;12;1;3;.458
6;12;2;0;.0026
6;12;2;1;.0884
6;12;2;2;.3623
6;12;2;3;.5467
6;12;3;0;.0005
6;12;3;1;.0659
6;12;3;2;.3255
6;12;3;3;.6081
6;13;1;0;.0044
6;13;1;1;.0669
6;13;1;2;.389
6;13;1;3;.5397
6;13;2;0;.0011
6;13;2;1;.0445
6;13;2;2;.335
6;13;2;3;.6194
6;13;3;0;.0002
6;13;3;1;.0323
6;13;3;2;.2942
6;13;3;3;.6733
6;14;1;0;.0054
6;14;1;1;.071
6;14;1;2;.4748
6;14;1;3;.4488
6;14;2;0;.0014
6;14;2;1;.0485
6;14;2;2;.4205
6;14;2;3;.5296
6;14;3;0;.0003
6;14;3;1;.036
6;14;3;2;.3765
6;14;3;3;.5872
7;1;1;0;.0259
7;1;1;1;.2461
7;1;1;2;.513
7;1;1;3;.215
7;1;2;0;.0073
7;1;2;1;.1474
7;1;2;2;.5704
7;1;2;3;.2749
7;1;3;0;.0087
7;1;3;1;.1413
7;1;3;2;.5334
7;1;3;3;.3166
7;2;1;0;.0145
7;2;1;1;.258
7;2;1;2;.499
7;2;1;3;.2285
7;2;2;0;.0041
7;2;2;1;.1537
7;2;2;2;.5517
7;2;2;3;.2905
7;2;3;0;.0048
7;2;3;1;.1469
7;2;3;2;.5145
7;2;3;3;.3338
7;3;1;0;.0272
7;3;1;1;.1757
7;3;1;2;.458
7;3;1;3;.3391
7;3;2;0;.0073
7;3;2;1;.0997
7;3;2;2;.4823
7;3;2;3;.4107
7;3;3;0;.0085
7;3;3;1;.0928
7;3;3;2;.4386
7;3;3;3;.4601
7;4;1;0;.0098
7;4;1;1;.2063
7;4;1;2;.3641
7;4;1;3;.4198
7;4;2;0;.0026
7;4;2;1;.1157
7;4;2;2;.3791
7;4;2;3;.5026
7;4;3;0;.003
7;4;3;1;.1057
7;4;3;2;.3385
7;4;3;3;.5528
7;5;1;0;.0205
7;5;1;1;.3606
7;5;1;2;.3421
7;5;1;3;.2768
7;5;2;0;.006
7;5;2;1;.2261
7;5;2;2;.3978
7;5;2;3;.3701
7;5;3;0;.0071
7;5;3;1;.2117
7;5;3;2;.364
7;5;3;3;.4172
7;6;1;0;.0042
7;6;1;1;.2028
7;6;1;2;.3502
7;6;1;3;.4428
7;6;2;0;.0011
7;6;2;1;.1127
7;6;2;2;.3611
7;6;2;3;.5251
7;6;3;0;.0013
7;6;3;1;.1026
7;6;3;2;.321
7;6;3;3;.5751
7;7;1;0;.0099
7;7;1;1;.2996
7;7;1;2;.3353
7;7;1;3;.3552
7;7;2;0;.0028
7;7;2;1;.1778
7;7;2;2;.3694
7;7;2;3;.45
7;7;3;0;.0032
7;7;3;1;.1642
7;7;3;2;.333
7;7;3;3;.4996
7;8;1;0;.0063
7;8;1;1;.25
7;8;1;2;.3552
7;8;1;3;.3885
7;8;2;0;.0017
7;8;2;1;.1436
7;8;2;2;.3785
7;8;2;3;.4762
7;8;3;0;.0019
7;8;3;1;.132
7;8;3;2;.3397
7;8;3;3;.5264
7;9;1;0;.0014
7;9;1;1;.1397
7;9;1;2;.3462
7;9;1;3;.5127
7;9;2;0;.0004
7;9;2;1;.0744
7;9;2;2;.3422
7;9;2;3;.583
7;9;3;0;.0004
7;9;3;1;.067
7;9;3;2;.301
7;9;3;3;.6316
7;10;1;0;.0066
7;10;1;1;.2479
7;10;1;2;.3344
7;10;1;3;.4111
7;10;2;0;.0018
7;10;2;1;.1417
7;10;2;2;.3548
7;10;2;3;.5017
7;10;3;0;.002
7;10;3;1;.1296
7;10;3;2;.3167
7;10;3;3;.5517
7;11;1;0;0
7;11;1;1;.2128
7;11;1;2;.3518
7;11;1;3;.4354
7;11;2;0;0
7;11;2;1;.1186
7;11;2;2;.3637
7;11;2;3;.5177
7;11;3;0;0
7;11;3;1;.1082
7;11;3;2;.3239
7;11;3;3;.5679
7;12;1;0;.0032
7;12;1;1;.2445
7;12;1;2;.3546
7;12;1;3;.3977
7;12;2;0;.0009
7;12;2;1;.1394
7;12;2;2;.3754
7;12;2;3;.4843
7;12;3;0;.001
7;12;3;1;.1279
7;12;3;2;.3365
7;12;3;3;.5346
7;13;1;0;.0059
7;13;1;1;.1865
7;13;1;2;.3326
7;13;1;3;.475
7;13;2;0;.0015
7;13;2;1;.1025
7;13;2;2;.3391
7;13;2;3;.5569
7;13;3;0;.0017
7;13;3;1;.0927
7;13;3;2;.2996
7;13;3;3;.606
7;14;1;0;.0019
7;14;1;1;.1144
7;14;1;2;.457
7;14;1;3;.4267
7;14;2;0;.0005
7;14;2;1;.061
7;14;2;2;.4525
7;14;2;3;.486
7;14;3;0;.0005
7;14;3;1;.0562
