region_id;iso_smaf;gr_age;inf1avq0;inf0avq1;inf1avq1;inf0avq0;AVD
5;13;2;1;0;0;0;.0430205
5;6;2;0;1;0;0;.3198312
5;12;2;0;1;0;0;.2496763
5;11;2;0;0;1;0;.1885557
5;5;2;0;0;1;0;.2365169
5;8;2;1;0;0;0;.0565428
5;1;2;0;0;0;1;1
5;8;2;0;0;0;1;1
5;13;2;0;1;0;0;.2496763
5;4;2;1;0;0;0;.0597311
5;11;2;0;0;0;1;1
5;7;2;0;0;0;1;1
5;3;2;0;0;1;0;.2318123
5;5;2;1;0;0;0;.0565428
5;6;2;0;0;0;1;1
5;2;2;1;0;0;0;.0551595
5;12;2;0;0;1;0;.1885557
5;9;2;0;0;1;0;.2471947
5;14;2;0;0;1;0;.1885557
5;14;2;1;0;0;0;.0430205
5;3;2;1;0;0;0;.0551595
5;12;2;1;0;0;0;.0430205
5;9;2;1;0;0;0;.0597311
5;13;2;0;0;0;1;1
5;8;2;0;0;1;0;.2365169
5;2;2;0;0;1;0;.2318123
5;5;2;0;1;0;0;.3072966
5;10;2;0;0;0;1;1
5;12;2;0;0;0;1;1
5;2;2;0;1;0;0;.3017406
5;8;2;0;1;0;0;.3072966
5;11;2;0;1;0;0;.2496763
5;5;3;0;1;0;0;.1223305
5;13;3;0;0;1;0;.0680411
5;10;3;0;1;0;0;.1223305
5;7;3;0;0;1;0;.0886989
5;14;3;1;0;0;0;.0139276
5;9;3;0;0;1;0;.0935207
5;6;3;1;0;0;0;.0195686
5;3;3;0;0;0;1;1
5;8;3;0;0;0;1;1
5;14;3;0;0;1;0;.0680411
5;4;3;0;1;0;0;.1287224
5;12;3;0;0;0;1;1
5;3;3;1;0;0;0;.018012
5;4;3;1;0;0;0;.0195686
5;12;3;0;1;0;0;.0946535
5;9;3;1;0;0;0;.0195686
5;6;3;0;1;0;0;.1287224
5;11;3;1;0;0;0;.0139276
5;3;3;0;0;1;0;.0866011
5;1;3;0;1;0;0;.1195416
5;8;3;0;1;0;0;.1223305
5;13;3;1;0;0;0;.0139276
5;7;3;0;0;0;1;1
5;5;3;0;0;1;0;.0886989
5;2;3;1;0;0;0;.018012
5;8;3;0;0;1;0;.0886989
5;4;3;0;0;1;0;.0935207
5;5;3;1;0;0;0;.0184819
5;7;3;0;1;0;0;.1223305
5;1;3;0;0;1;0;.0866011
5;12;3;1;0;0;0;.0139276
5;10;3;1;0;0;0;.0184819
5;2;3;0;0;1;0;.0866011
5;7;3;1;0;0;0;.0184819
5;13;3;0;1;0;0;.0946535
5;8;3;1;0;0;0;.0184819
5;2;3;0;1;0;0;.1195416
5;14;3;0;0;0;1;1
5;6;3;0;0;1;0;.0935207
5;9;3;0;1;0;0;.1287224
5;9;3;0;0;0;1;1
5;1;3;1;0;0;0;.018012
5;12;3;0;0;1;0;.0680411
5;14;3;0;1;0;0;.0946535
5;4;3;0;0;0;1;1
5;11;3;0;0;0;1;1
5;6;3;0;0;0;1;1
5;10;3;0;0;1;0;.0886989
5;5;3;0;0;0;1;1
5;13;3;0;0;0;1;1
5;10;3;0;0;0;1;1
5;2;3;0;0;0;1;1
5;3;3;0;1;0;0;.1195416
5;1;3;0;0;0;1;1
5;11;3;0;0;1;0;.0680411
5;11;3;0;1;0;0;.0946535
6;10;1;0;1;0;0;.2603307
6;5;1;0;1;0;0;.2603307
6;5;1;0;0;0;1;1
6;9;1;1;0;0;0;.062138
6;1;1;0;0;1;0;.2459282
6;8;1;1;0;0;0;.0663675
6;13;1;0;1;0;0;.1699203
6;13;1;1;0;0;0;.039703
6;2;1;0;1;0;0;.1995346
6;8;1;0;1;0;0;.2603307
6;11;1;1;0;0;0;.039703
6;14;1;0;0;1;0;.2112455
6;12;1;0;0;0;1;1
6;13;1;0;0;0;1;1
6;6;1;0;0;0;1;1
6;6;1;0;0;1;0;.3003015
6;4;1;0;0;1;0;.3003015
6;5;1;1;0;0;0;.0663675
6;14;1;0;0;0;1;1
6;7;1;0;1;0;0;.2603307
6;2;1;1;0;0;0;.0479331
6;2;1;0;0;1;0;.2459282
6;8;1;0;0;1;0;.3152921
6;1;1;0;1;0;0;.1995346
6;12;1;0;0;1;0;.2112455
6;14;1;0;1;0;0;.1699203
6;4;1;0;1;0;0;.2470105
6;3;1;0;0;1;0;.2459282
6;7;1;0;0;1;0;.3152921
6;12;1;1;0;0;0;.039703
6;1;1;0;0;0;1;1
6;10;1;1;0;0;0;.0663675
6;4;1;0;0;0;1;1
6;9;1;0;0;1;0;.3003015
6;10;1;0;0;0;1;1
6;11;1;0;1;0;0;.1699203
6;11;1;0;0;1;0;.2112455
6;9;1;0;0;0;1;1
6;6;1;0;1;0;0;.2470105
6;10;1;0;0;1;0;.3152921
6;11;1;0;0;0;1;1
6;6;1;1;0;0;0;.062138
6;4;1;1;0;0;0;.062138
6;7;1;0;0;0;1;1
6;14;1;1;0;0;0;.039703
6;3;1;0;0;0;1;1
6;3;1;0;1;0;0;.1995346
6;7;1;1;0;0;0;.0663675
6;5;1;0;0;1;0;.3152921
6;8;1;0;0;0;1;1
6;13;1;0;0;1;0;.2112455
6;1;1;1;0;0;0;.0479331
6;12;1;0;1;0;0;.1699203
6;9;1;0;1;0;0;.2470105
6;2;1;0;0;0;1;1
6;3;1;1;0;0;0;.0479331
6;6;2;1;0;0;0;.0403389
6;4;2;1;0;0;0;.0403389
6;5;2;0;0;1;0;.2260918
6;1;2;0;0;1;0;.1714384
6;3;2;1;0;0;0;.0309528
6;12;2;1;0;0;0;.02556
6;12;2;0;0;1;0;.1452374
6;3;2;0;0;0;1;1
6;4;2;0;0;1;0;.2140166
6;12;2;0;1;0;0;.1149434
6;7;2;0;1;0;0;.1825344
6;10;2;0;0;0;1;1
6;6;2;0;1;0;0;.1722678
6;5;2;0;0;0;1;1
6;8;2;0;0;1;0;.2260918
6;13;2;0;0;0;1;1
6;11;2;0;0;0;1;1
6;4;2;0;0;0;1;1
6;10;2;1;0;0;0;.0431529
6;11;2;1;0;0;0;.02556
6;14;2;1;0;0;0;.02556
6;11;2;0;0;1;0;.1452374
6;1;2;1;0;0;0;.0309528
6;6;2;0;0;0;1;1
6;4;2;0;1;0;0;.1722678
6;10;2;0;1;0;0;.1825344
6;8;2;1;0;0;0;.0431529
6;7;2;1;0;0;0;.0431529
6;8;2;0;0;0;1;1
6;13;2;0;1;0;0;.1149434
6;9;2;0;0;0;1;1
6;1;2;0;1;0;0;.1365524
6;2;2;0;1;0;0;.1365524
6;9;2;0;1;0;0;.1722678
6;2;2;1;0;0;0;.0309528
6;2;2;0;0;0;1;1
6;7;2;0;0;1;0;.2260918
6;14;2;0;0;1;0;.1452374
6;14;2;0;0;0;1;1
6;13;2;0;0;1;0;.1452374
6;3;2;0;1;0;0;.1365524
6;9;2;1;0;0;0;.0403389
6;7;2;0;0;0;1;1
6;2;2;0;0;1;0;.1714384
6;5;2;1;0;0;0;.0431529
6;8;2;0;1;0;0;.1825344
6;1;2;0;0;0;1;1
6;14;2;0;1;0;0;.1149434
6;10;2;0;0;1;0;.2260918
6;5;2;0;1;0;0;.1825344
6;3;2;0;0;1;0;.1714384
6;6;2;0;0;1;0;.2140166
6;12;2;0;0;0;1;1
6;13;2;1;0;0;0;.02556
6;9;2;0;0;1;0;.2140166
6;11;2;0;1;0;0;.1149434
6;12;3;0;1;0;0;.0619961
6;8;3;0;0;0;1;1
6;4;3;0;1;0;0;.095772
6;6;3;0;0;0;1;1
6;10;3;0;0;0;1;1
6;10;3;0;0;1;0;.1294327
6;13;3;0;0;0;1;1
6;4;3;0;0;0;1;1
6;1;3;0;0;0;1;1
6;10;3;1;0;0;0;.0224367
6;3;3;1;0;0;0;.0159955
6;1;3;0;0;1;0;.0952685
6;1;3;0;1;0;0;.0744888
6;2;3;0;1;0;0;.0744888
6;11;3;0;0;1;0;.0795904
6;7;3;0;0;1;0;.1294327
6;6;3;1;0;0;0;.020944
6;1;3;1;0;0;0;.0159955
6;8;3;0;0;1;0;.1294327
6;5;3;0;1;0;0;.1020417
6;8;3;1;0;0;0;.0224367
6;4;3;1;0;0;0;.020944
6;9;3;0;0;1;0;.1217081
6;3;3;0;1;0;0;.0744888
6;7;3;1;0;0;0;.0224367
6;13;3;0;0;1;0;.0795904
6;5;3;0;0;1;0;.1294327
6;12;3;1;0;0;0;.0131732
6;6;3;0;1;0;0;.095772
6;2;3;0;0;1;0;.0952685
6;13;3;1;0;0;0;.0131732
6;7;3;0;1;0;0;.1020417
6;14;3;1;0;0;0;.0131732
6;5;3;1;0;0;0;.0224367
6;5;3;0;0;0;1;1
6;3;3;0;0;1;0;.0952685
6;3;3;0;0;0;1;1
6;2;3;0;0;0;1;1
6;14;3;0;0;1;0;.0795904
6;6;3;0;0;1;0;.1217081
6;13;3;0;1;0;0;.0619961
6;9;3;0;1;0;0;.095772
6;12;3;0;0;1;0;.0795904
6;14;3;0;0;0;1;1
6;11;3;0;0;0;1;1
6;9;3;0;0;0;1;1
6;11;3;1;0;0;0;.0131732
6;12;3;0;0;0;1;1
6;2;3;1;0;0;0;.0159955
6;10;3;0;1;0;0;.1020417
6;14;3;0;1;0;0;.0619961
6;4;3;0;0;1;0;.1217081
6;9;3;1;0;0;0;.020944
6;11;3;0;1;0;0;.0619961
6;8;3;0;1;0;0;.1020417
6;7;3;0;0;0;1;1
7;4;1;0;0;1;0;.3317098
7;9;1;0;1;0;0;.4154745
7;1;1;0;0;1;0;.3132567
7;6;1;1;0;0;0;.0876123
7;11;1;0;1;0;0;.3346627
7;5;1;0;1;0;0;.4014036
7;8;1;1;0;0;0;.0830671
7;2;1;0;0;1;0;.3132567
7;6;1;0;0;0;1;1
7;4;1;0;1;0;0;.4154745
7;13;1;0;0;0;1;1
7;12;1;0;1;0;0;.3346627
7;12;1;0;0;1;0;.2599451
7;13;1;1;0;0;0;.0636294
7;11;1;0;0;1;0;.2599451
7;1;1;0;0;0;1;1
7;10;1;1;0;0;0;.0830671
7;5;1;0;0;0;1;1
7;6;1;0;0;1;0;.3317098
7;3;1;0;0;1;0;.3132567
7;1;1;1;0;0;0;.0810907
7;5;1;1;0;0;0;.0830671
7;9;1;1;0;0;0;.0876123
7;9;1;0;0;1;0;.3317098
7;2;1;0;0;0;1;1
7;11;1;1;0;0;0;.0636294
7;14;1;0;0;0;1;1
7;2;1;0;1;0;0;.3951166
7;1;1;0;1;0;0;.3951166
7;9;1;0;0;0;1;1
7;10;1;0;1;0;0;.4014036
7;14;1;0;1;0;0;.3346627
7;3;1;0;0;0;1;1
7;4;1;1;0;0;0;.0876123
7;14;1;0;0;1;0;.2599451
7;7;1;1;0;0;0;.0830671
7;3;1;1;0;0;0;.0810907
7;7;1;0;0;1;0;.3189279
7;10;1;0;0;1;0;.3189279
7;2;1;1;0;0;0;.0810907
7;13;1;0;1;0;0;.3346627
7;12;1;1;0;0;0;.0636294
7;13;1;0;0;1;0;.2599451
7;6;1;0;1;0;0;.4154745
7;4;1;0;0;0;1;1
7;7;1;0;0;0;1;1
7;11;1;0;0;0;1;1
7;7;1;0;1;0;0;.4014036
7;14;1;1;0;0;0;.0636294
7;10;1;0;0;0;1;1
7;3;1;0;1;0;0;.3951166
7;8;1;0;1;0;0;.4014036
7;8;1;0;0;1;0;.3189279
7;12;1;0;0;0;1;1
7;8;1;0;0;0;1;1
7;5;1;0;0;1;0;.3189279
7;4;2;1;0;0;0;.0597311
7;8;2;0;0;1;0;.2365169
7;2;2;0;0;0;1;1
7;7;2;0;1;0;0;.3072966
7;5;2;1;0;0;0;.0565428
7;6;2;0;0;1;0;.2471947
7;10;2;0;1;0;0;.3072966
7;5;2;0;1;0;0;.3072966
7;5;2;0;0;1;0;.2365169
7;9;2;0;0;1;0;.2471947
7;14;2;0;0;1;0;.1885557
7;3;2;0;1;0;0;.3017406
7;14;2;0;1;0;0;.2496763
7;11;2;0;0;0;1;1
7;3;2;0;0;1;0;.2318123
7;10;2;0;0;1;0;.2365169
7;13;2;0;0;0;1;1
7;5;2;0;0;0;1;1
7;1;2;0;1;0;0;.3017406
7;2;2;1;0;0;0;.0551595
7;4;2;0;1;0;0;.3198312
7;12;2;0;1;0;0;.2496763
7;4;2;0;0;1;0;.2471947
7;3;2;1;0;0;0;.0551595
7;4;2;0;0;0;1;1
7;12;2;1;0;0;0;.0430205
7;14;2;1;0;0;0;.0430205
7;13;2;0;1;0;0;.2496763
7;13;2;1;0;0;0;.0430205
7;12;2;0;0;0;1;1
7;9;2;0;0;0;1;1
7;14;2;0;0;0;1;1
7;10;2;0;0;0;1;1
7;7;2;0;0;0;1;1
7;1;2;1;0;0;0;.0551595
7;8;2;0;0;0;1;1
7;6;2;0;1;0;0;.3198312
7;6;2;0;0;0;1;1
7;13;2;0;0;1;0;.1885557
7;11;2;0;1;0;0;.2496763
7;7;2;1;0;0;0;.0565428
7;11;2;1;0;0;0;.0430205
7;11;2;0;0;1;0;.1885557
7;6;2;1;0;0;0;.0597311
7;9;2;1;0;0;0;.0597311
7;8;2;0;1;0;0;.3072966
7;12;2;0;0;1;0;.1885557
7;2;2;0;0;1;0;.2318123
7;7;2;0;0;1;0;.2365169
7;9;2;0;1;0;0;.3198312
7;8;2;1;0;0;0;.0565428
7;1;2;0;0;0;1;1
7;2;2;0;1;0;0;.3017406
7;3;2;0;0;0;1;1
7;1;2;0;0;1;0;.2318123
7;10;2;1;0;0;0;.0565428
7;2;3;0;1;0;0;.1195416
7;6;3;0;0;0;1;1
7;4;3;0;0;0;1;1
7;13;3;0;0;1;0;.0680411
7;14;3;0;1;0;0;.0946535
7;9;3;0;0;0;1;1
7;13;3;0;1;0;0;.0946535
7;8;3;0;0;0;1;1
7;1;3;1;0;0;0;.018012
7;4;3;0;0;1;0;.0935207
7;7;3;0;0;0;1;1
7;10;3;1;0;0;0;.0184819
7;1;3;0;1;0;0;.1195416
7;11;3;0;0;0;1;1
7;2;3;1;0;0;0;.018012
7;8;3;0;1;0;0;.1223305
7;14;3;1;0;0;0;.0139276
7;11;3;0;1;0;0;.0946535
7;12;3;1;0;0;0;.0139276
7;6;3;0;1;0;0;.1287224
7;9;3;0;1;0;0;.1287224
7;6;3;1;0;0;0;.0195686
7;7;3;1;0;0;0;.0184819
7;13;3;1;0;0;0;.0139276
7;3;3;1;0;0;0;.018012
7;10;3;0;0;0;1;1
7;12;3;0;0;0;1;1
7;7;3;0;1;0;0;.1223305
7;1;3;0;0;1;0;.0866011
7;14;3;0;0;1;0;.0680411
7;14;3;0;0;0;1;1
7;5;3;0;0;1;0;.0886989
7;13;3;0;0;0;1;1
7;3;3;0;0;1;0;.0866011
7;11;3;1;0;0;0;.0139276
7;12;3;0;1;0;0;.0946535
7;10;3;0;1;0;0;.1223305
7;5;3;0;1;0;0;.1223305
7;5;3;1;0;0;0;.0184819
7;8;3;0;0;1;0;.0886989
7;8;3;1;0;0;0;.0184819
7;5;3;0;0;0;1;1
7;3;3;0;1;0;0;.1195416
7;3;3;0;0;0;1;1
7;9;3;1;0;0;0;.0195686
7;11;3;0;0;1;0;.0680411
7;2;3;0;0;1;0;.0866011
7;4;3;0;1;0;0;.1287224
7;9;3;0;0;1;0;.0935207
7;12;3;0;0;1;0;.0680411
7;2;3;0;0;0;1;1
7;1;3;0;0;0;1;1
7;4;3;1;0;0;0;.0195686
7;10;3;0;0;1;0;.0886989
7;7;3;0;0;1;0;.0886989
7;6;3;0;0;1;0;.0935207
8;2;1;0;0;0;1;1
8;8;1;0;0;0;1;1
8;7;1;1;0;0;0;.2709102
8;9;1;0;0;1;0;.6652071
8;1;1;0;1;0;0;.628548
8;11;1;0;0;0;1;1
8;2;1;0;1;0;0;.628548
8;13;1;0;0;0;1;1
8;12;1;0;1;0;0;.5006742
8;9;1;0;1;0;0;.6530821
8;12;1;1;0;0;0;.2220373
8;14;1;0;0;0;1;1
8;1;1;0;0;1;0;.6410592
8;1;1;0;0;0;1;1
8;7;1;0;0;1;0;.5794442
8;3;1;0;0;0;1;1
8;12;1;0;0;0;1;1
8;14;1;0;1;0;0;.5006742
8;13;1;1;0;0;0;.2220373
8;6;1;0;0;1;0;.6652071
8;13;1;0;0;1;0;.5141633
8;8;1;1;0;0;0;.2709102
8;10;1;0;1;0;0;.5662386
8;13;1;0;1;0;0;.5006742
8;4;1;0;0;1;0;.6652071
8;6;1;0;0;0;1;1
8;2;1;1;0;0;0;.3250768
8;4;1;1;0;0;0;.3488915
8;4;1;0;1;0;0;.6530821
8;3;1;0;0;1;0;.6410592
8;4;1;0;0;0;1;1
8;10;1;0;0;1;0;.5794442
8;14;1;0;0;1;0;.5141633
8;10;1;1;0;0;0;.2709102
8;9;1;0;0;0;1;1
8;11;1;0;0;1;0;.5141633
8;2;1;0;0;1;0;.6410592
8;7;1;0;1;0;0;.5662386
8;9;1;1;0;0;0;.3488915
8;7;1;0;0;0;1;1
8;6;1;0;1;0;0;.6530821
8;11;1;0;1;0;0;.5006742
8;12;1;0;0;1;0;.5141633
8;14;1;1;0;0;0;.2220373
8;8;1;0;0;1;0;.5794442
8;3;1;1;0;0;0;.3250768
8;6;1;1;0;0;0;.3488915
8;5;1;0;0;0;1;1
8;11;1;1;0;0;0;.2220373
8;5;1;0;0;1;0;.5794442
8;5;1;0;1;0;0;.5662386
8;3;1;0;1;0;0;.628548
8;10;1;0;0;0;1;1
8;1;1;1;0;0;0;.3250768
8;5;1;1;0;0;0;.2709102
8;8;1;0;1;0;0;.5662386
8;11;2;1;0;0;0;.1756942
8;6;2;0;0;0;1;1
8;14;2;0;0;0;1;1
8;1;2;0;0;0;1;1
8;7;2;0;0;1;0;.5071319
8;4;2;0;0;0;1;1
8;2;2;1;0;0;0;.2645406
8;11;2;0;0;1;0;.4414462
8;9;2;1;0;0;0;.2857984
8;12;2;0;0;1;0;.4414462
8;10;2;0;0;0;1;1
8;7;2;1;0;0;0;.2172147
8;3;2;1;0;0;0;.2645406
8;4;2;0;0;1;0;.5973952
8;13;2;0;0;0;1;1
8;8;2;0;1;0;0;.4936398
8;2;2;0;1;0;0;.5582418
8;9;2;0;1;0;0;.5843489
8;5;2;0;0;0;1;1
8;6;2;0;1;0;0;.5843489
8;3;2;0;0;0;1;1
8;11;2;0;1;0;0;.4281835
8;13;2;0;0;1;0;.4414462
8;5;2;0;1;0;0;.4936398
8;3;2;0;0;1;0;.5715067
8;9;2;0;0;1;0;.5973952
8;12;2;0;0;0;1;1
8;5;2;1;0;0;0;.2172147
8;2;2;0;0;1;0;.5715067
8;8;2;0;0;1;0;.5071319
8;9;2;0;0;0;1;1
8;7;2;0;0;0;1;1
8;1;2;0;0;1;0;.5715067
8;10;2;1;0;0;0;.2172147
8;10;2;0;0;1;0;.5071319
8;4;2;1;0;0;0;.2857984
8;11;2;0;0;0;1;1
8;5;2;0;0;1;0;.5071319
8;10;2;0;1;0;0;.4936398
8;14;2;0;1;0;0;.4281835
8;14;2;1;0;0;0;.1756942
8;8;2;1;0;0;0;.2172147
8;4;2;0;1;0;0;.5843489
8;13;2;0;1;0;0;.4281835
8;12;2;0;1;0;0;.4281835
8;1;2;0;1;0;0;.5582418
8;6;2;1;0;0;0;.2857984
8;2;2;0;0;0;1;1
8;8;2;0;0;0;1;1
8;14;2;0;0;1;0;.4414462
8;1;2;1;0;0;0;.2645406
8;12;2;1;0;0;0;.1756942
8;13;2;1;0;0;0;.1756942
8;3;2;0;1;0;0;.5582418
8;6;2;0;0;1;0;.5973952
8;7;2;0;1;0;0;.4936398
8;12;3;1;0;0;0;.1016682
8;9;3;1;0;0;0;.1752442
8;12;3;0;0;0;1;1
8;14;3;0;0;0;1;1
8;11;3;0;1;0;0;.2844906
8;14;3;0;1;0;0;.2844906
8;13;3;1;0;0;0;.1016682
8;6;3;0;1;0;0;.4274221
8;11;3;1;0;0;0;.1016682
8;8;3;1;0;0;0;.1284201
8;13;3;0;0;1;0;.2956034
8;10;3;1;0;0;0;.1284201
8;1;3;1;0;0;0;.1603631
8;14;3;1;0;0;0;.1016682
8;6;3;0;0;0;1;1
8;3;3;0;1;0;0;.4015529
8;9;3;0;0;1;0;.4406795
8;2;3;1;0;0;0;.1603631
8;10;3;0;1;0;0;.3410832
8;9;3;0;0;0;1;1
8;13;3;0;0;0;1;1
8;5;3;0;1;0;0;.3410832
8;12;3;0;0;1;0;.2956034
8;7;3;0;0;0;1;1
8;2;3;0;0;0;1;1
8;4;3;0;0;1;0;.4406795
8;3;3;0;0;1;0;.4145889
8;7;3;0;0;1;0;.3533151
8;7;3;1;0;0;0;.1284201
8;10;3;0;0;1;0;.3533151
8;7;3;0;1;0;0;.3410832
8;3;3;0;0;0;1;1
8;11;3;0;0;0;1;1
8;6;3;0;0;1;0;.4406795
8;1;3;0;0;1;0;.4145889
8;4;3;0;0;0;1;1
8;8;3;0;0;1;0;.3533151
8;1;3;0;0;0;1;1
8;8;3;0;0;0;1;1
8;13;3;0;1;0;0;.2844906
8;2;3;0;1;0;0;.4015529
8;5;3;0;0;0;1;1
8;12;3;0;1;0;0;.2844906
8;14;3;0;0;1;0;.2956034
8;5;3;1;0;0;0;.1284201
8;9;3;0;1;0;0;.4274221
8;3;3;1;0;0;0;.1603631
8;1;3;0;1;0;0;.4015529
8;2;3;0;0;1;0;.4145889
8;6;3;1;0;0;0;.1752442
8;11;3;0;0;1;0;.2956034
8;4;3;1;0;0;0;.1752442
8;10;3;0;0;0;1;1
8;8;3;0;1;0;0;.3410832
8;5;3;0;0;1;0;.3533151
8;4;3;0;1;0;0;.4274221
9;10;1;0;1;0;0;.5662386
9;14;1;0;0;1;0;.5141633
9;8;1;1;0;0;0;.2709102
9;2;1;0;0;1;0;.6410592
9;1;1;0;0;1;0;.6410592
9;6;1;0;1;0;0;.6530821
9;4;1;1;0;0;0;.3488915
9;7;1;0;1;0;0;.5662386
9;8;1;0;0;0;1;1
9;11;1;0;0;1;0;.5141633
9;7;1;0;0;0;1;1
9;9;1;0;0;0;1;1
9;6;1;1;0;0;0;.3488915
9;14;1;1;0;0;0;.2220373
9;9;1;0;0;1;0;.6652071
9;1;1;0;0;0;1;1
9;2;1;0;1;0;0;.628548
9;9;1;1;0;0;0;.3488915
9;11;1;0;0;0;1;1
9;12;1;0;0;1;0;.5141633
9;2;1;1;0;0;0;.3250768
9;3;1;0;1;0;0;.628548
9;13;1;1;0;0;0;.2220373
9;14;1;0;1;0;0;.5006742
9;6;1;0;0;1;0;.6652071
9;5;1;0;1;0;0;.5662386
9;8;1;0;0;1;0;.5794442
9;8;1;0;1;0;0;.5662386
9;10;1;0;0;0;1;1
9;4;1;0;1;0;0;.6530821
9;2;1;0;0;0;1;1
9;11;1;0;1;0;0;.5006742
9;7;1;1;0;0;0;.2709102
9;3;1;0;0;1;0;.6410592
9;4;1;0;0;1;0;.6652071
9;4;1;0;0;0;1;1
9;10;1;1;0;0;0;.2709102
9;12;1;0;0;0;1;1
9;12;1;0;1;0;0;.5006742
9;11;1;1;0;0;0;.2220373
9;3;1;1;0;0;0;.3250768
9;10;1;0;0;1;0;.5794442
9;5;1;0;0;0;1;1
9;9;1;0;1;0;0;.6530821
9;13;1;0;0;1;0;.5141633
9;5;1;1;0;0;0;.2709102
9;5;1;0;0;1;0;.5794442
9;6;1;0;0;0;1;1
9;3;1;0;0;0;1;1
9;13;1;0;0;0;1;1
9;7;1;0;0;1;0;.5794442
9;13;1;0;1;0;0;.5006742
9;1;1;1;0;0;0;.3250768
9;14;1;0;0;0;1;1
9;12;1;1;0;0;0;.2220373
9;1;1;0;1;0;0;.628548
9;11;2;0;0;0;1;1
9;14;2;1;0;0;0;.1756942
9;11;2;0;0;1;0;.4414462
9;2;2;1;0;0;0;.2645406
9;14;2;0;1;0;0;.4281835
9;2;2;0;0;1;0;.5715067
9;11;2;0;1;0;0;.4281835
9;8;2;0;0;0;1;1
9;12;2;0;0;0;1;1
9;1;2;0;0;0;1;1
9;7;2;1;0;0;0;.2172147
9;13;2;0;0;0;1;1
9;8;2;0;1;0;0;.4936398
9;11;2;1;0;0;0;.1756942
9;14;2;0;0;0;1;1
9;5;2;0;0;1;0;.5071319
9;1;2;0;1;0;0;.5582418
9;13;2;0;1;0;0;.4281835
9;13;2;0;0;1;0;.4414462
9;5;2;1;0;0;0;.2172147
9;1;2;1;0;0;0;.2645406
9;6;2;1;0;0;0;.2857984
9;12;2;1;0;0;0;.1756942
9;13;2;1;0;0;0;.1756942
9;9;2;0;0;0;1;1
9;2;2;0;0;0;1;1
9;2;2;0;1;0;0;.5582418
9;4;2;1;0;0;0;.2857984
9;10;2;0;1;0;0;.4936398
9;7;2;0;0;0;1;1
9;4;2;0;0;1;0;.5973952
9;10;2;0;0;0;1;1
9;8;2;0;0;1;0;.5071319
9;3;2;1;0;0;0;.2645406
9;12;2;0;1;0;0;.4281835
9;6;2;0;1;0;0;.5843489
9;9;2;0;1;0;0;.5843489
9;6;2;0;0;1;0;.5973952
9;14;2;0;0;1;0;.4414462
9;5;2;0;0;0;1;1
9;5;2;0;1;0;0;.4936398
9;6;2;0;0;0;1;1
9;7;2;0;0;1;0;.5071319
9;9;2;0;0;1;0;.5973952
9;9;2;1;0;0;0;.2857984
9;3;2;0;0;0;1;1
9;3;2;0;0;1;0;.5715067
9;4;2;0;1;0;0;.5843489
9;8;2;1;0;0;0;.2172147
9;1;2;0;0;1;0;.5715067
9;12;2;0;0;1;0;.4414462
9;10;2;0;0;1;0;.5071319
9;7;2;0;1;0;0;.4936398
9;4;2;0;0;0;1;1
9;10;2;1;0;0;0;.2172147
9;3;2;0;1;0;0;.5582418
9;6;3;0;1;0;0;.4274221
9;7;3;0;1;0;0;.3410832
9;12;3;0;0;0;1;1
9;2;3;0;0;1;0;.4145889
9;2;3;0;0;0;1;1
9;3;3;1;0;0;0;.1603631
9;1;3;1;0;0;0;.1603631
9;7;3;0;0;0;1;1
9;12;3;0;1;0;0;.2844906
9;12;3;0;0;1;0;.2956034
9;7;3;1;0;0;0;.1284201
9;13;3;0;0;1;0;.2956034
9;3;3;0;0;0;1;1
9;1;3;0;1;0;0;.4015529
9;8;3;0;1;0;0;.3410832
9;14;3;0;1;0;0;.2844906
9;6;3;1;0;0;0;.1752442
9;2;3;1;0;0;0;.1603631
9;9;3;0;0;1;0;.4406795
9;5;3;0;1;0;0;.3410832
9;5;3;0;0;1;0;.3533151
9;11;3;1;0;0;0;.1016682
9;8;3;0;0;0;1;1
9;3;3;0;0;1;0;.4145889
9;9;3;0;0;0;1;1
9;4;3;0;1;0;0;.4274221
9;13;3;1;0;0;0;.1016682
9;10;3;0;1;0;0;.3410832
9;5;3;1;0;0;0;.1284201
9;9;3;1;0;0;0;.1752442
9;10;3;0;0;0;1;1
9;13;3;0;0;0;1;1
9;5;3;0;0;0;1;1
9;12;3;1;0;0;0;.1016682
9;10;3;0;0;1;0;.3533151
9;4;3;0;0;1;0;.4406795
9;9;3;0;1;0;0;.4274221
9;1;3;0;0;0;1;1
9;8;3;0;0;1;0;.3533151
9;8;3;1;0;0;0;.1284201
9;4;3;1;0;0;0;.1752442
9;3;3;0;1;0;0;.4015529
9;11;3;0;1;0;0;.2844906
9;14;3;0;0;1;0;.2956034
9;7;3;0;0;1;0;.3533151
9;11;3;0;0;0;1;1
9;4;3;0;0;0;1;1
9;14;3;0;0;0;1;1
9;14;3;1;0;0;0;.1016682
9;13;3;0;1;0;0;.2844906
9;6;3;0;0;0;1;1
9;11;3;0;0;1;0;.2956034
9;1;3;0;0;1;0;.4145889
9;10;3;1;0;0;0;.1284201
9;6;3;0;0;1;0;.4406795
9;2;3;0;1;0;0;.4015529
10;14;1;0;1;0;0;0
10;3;1;0;1;0;0;0
10;1;1;1;0;0;0;0
10;11;1;0;0;0;1;1
10;3;1;1;0;0;0;0
10;4;1;0;0;0;1;1
