region_id;annee;gr_age;inf_chsld;avq_chsld;inf_clsc;avq_clsc
16;2017;5;.00142583;.00301656;.0006632;.00040366
16;2018;5;.00137183;.00297374;.00074837;.00037874
16;2019;5;.00133288;.00279286;.00079556;.00051646
16;2020;5;.00134917;.00350476;.00086612;.00048624
16;2021;5;.00129012;.0037765;.00084413;.00062315
16;2015;6;.00138463;.0029393;.00098755;.0003288
16;2016;6;.00155772;.00303929;.00087958;.00036657
16;2017;6;.00169107;.00307158;.00079101;.00039691
16;2018;6;.00177578;.00310786;.00080944;.00043448
16;2019;6;.00174892;.00300521;.00081149;.00060011
16;2020;6;.00179646;.00377268;.00081496;.00064898
16;2021;6;.00170534;.00428882;.00078489;.00077375
16;2015;7;.00151516;.00313351;.0007769;.00037409
16;2016;7;.00149118;.00297683;.0008258;.00038437
16;2017;7;.00145902;.00305399;.00083084;.00036346
16;2018;7;.00146536;.00322036;.00085021;.0004005
16;2019;7;.00158325;.00311821;.00085908;.00059048
16;2020;7;.00169663;.00413594;.00097087;.00055513
16;2021;7;.00174095;.00456666;.00091101;.00068506
16;2015;8;.00118709;.00339903;.00056059;.00040076
16;2016;8;.00117576;.00334837;.00060175;.00036
16;2017;8;.00126438;.00336082;.00053368;.00038812
16;2018;8;.00141071;.00329119;.00061022;.00042227
16;2019;8;.00142959;.00329075;.00059316;.00056392
16;2020;8;.00162531;.00393451;.0006229;.00065238
16;2021;8;.00172214;.0045139;.0007581;.00079384
16;2015;9;.00064844;.00227511;.00020936;.00029385
16;2016;9;.0006555;.00220122;.0002156;.00030926
16;2017;9;.00066232;.00225719;.00022442;.00030602
16;2018;9;.00068465;.00223156;.00024184;.00030532
16;2019;9;.00069178;.00214247;.00026257;.00037882
16;2020;9;.00074587;.00255428;.0002551;.00036427
16;2021;9;.00074697;.00283723;.00022503;.00041483
17;2015;1;0;.00194201;0;.00002171
17;2016;1;0;.00146387;0;.00034259
17;2017;1;0;.00087495;0;.00012026
17;2018;1;0;.00047339;0;.00010203
17;2019;1;0;.00024803;0;.00014371
17;2020;1;0;.00012973;0;.00022404
17;2021;1;0;.00008022;0;0
17;2015;2;0;.00047182;0;.00051732
17;2016;2;0;.00093005;0;.0006794
17;2017;2;0;.00114199;.0001939;.00055177
17;2018;2;0;.00115127;.00001371;.00092969
17;2019;2;0;.00124351;.00008306;.00063423
17;2020;2;0;.00072607;0;.00040249
17;2021;2;0;.00001605;0;.00047819
17;2015;3;0;.00031711;.00054008;.00028106
17;2016;3;0;.00044723;.00010784;.00102226
17;2017;3;0;.00014629;0;.00064896
17;2018;3;0;.00041383;.00012349;.00060477
17;2019;3;0;.00155217;.00057839;.00074011
17;2020;3;0;.00092014;.00132967;.00025953
17;2021;3;0;.00120474;.0012637;.00004494
17;2015;4;0;.00044918;.00057985;.0008191
17;2016;4;0;.00061376;.00098535;.00097317
17;2017;4;0;.00026614;.00166066;.00111528
17;2018;4;0;.00059844;.00165847;.0017906
17;2019;4;0;.00047467;.00152479;.00232992
17;2020;4;0;.00120432;.00048067;.00173168
17;2021;4;0;.00182963;.000363;.00103003
17;2015;5;0;.00037528;.00139867;.00067598
17;2016;5;0;.00019132;.00247735;.00047696
17;2017;5;0;.00001098;.00200486;.00217684
17;2018;5;0;.00011603;.0003578;.00219079
17;2019;5;0;.00083194;.00032265;.0011261
17;2020;5;0;.00187464;.00056194;.00043509
17;2021;5;0;.00091867;.00037471;.0010267
17;2015;6;0;.00153002;0;.00224637
17;2016;6;0;.00175152;3.117e-06;.00143663
17;2017;6;0;.00152721;.00061288;.00126302
17;2018;6;0;.00179459;.00200987;.0016085
17;2019;6;0;.00124363;.00120234;.00128379
17;2020;6;0;.00019923;.00127047;.00085404
17;2021;6;0;.00120467;.0016123;.0001447
17;2015;7;0;.00368816;.00138141;.00297896
17;2016;7;0;.00322149;.00042586;.00336003
17;2017;7;0;.00217516;.00102896;.00497717
17;2018;7;0;.00190108;.00248818;.00329821
17;2019;7;0;.00126531;.00205765;.00193962
17;2020;7;0;.00094568;.00043316;.00100502
17;2021;7;0;.00083438;0;.0010541
17;2015;8;0;.00250553;.00480553;.00169307
17;2016;8;0;.00267261;.00225811;.00120065
17;2017;8;0;.00459115;.00122103;.00287238
17;2018;8;0;.00432649;.00076207;.00210454
17;2019;8;0;.00434821;.00052476;.00239751
17;2020;8;0;.00213379;.00280155;.00184585
17;2021;8;0;.00056717;.00419559;.0014223
17;2015;9;0;.00137195;.0053933;.0019958
17;2016;9;0;.00160331;.00648281;.00124632
17;2017;9;0;.00118927;.00736844;.00141116
17;2018;9;0;.00165686;.00555776;.00178584
17;2019;9;0;.00226195;.00372605;.00222787
17;2020;9;0;.00215895;.00351152;.00282989
17;2021;9;0;.00143457;.00335389;.00357015
18;2015;1;0;0;0;0
18;2016;1;0;0;0;.00006925
18;2017;1;0;0;0;.00002339
18;2018;1;0;0;0;0
18;2019;1;0;0;0;0
18;2020;1;0;0;0;0
18;2021;1;0;6.932e-06;0;.00003614
18;2015;2;0;0;0;.00003816
18;2016;2;0;0;0;.00005142
18;2017;2;0;0;0;.00011452
18;2018;2;0;0;0;.00004906
18;2019;2;0;0;0;.00012908
18;2020;2;0;9.611e-06;0;.00017485
18;2021;2;0;.00072201;0;.0005113
18;2015;3;0;0;0;.0001331
18;2016;3;0;0;0;.00016574
18;2017;3;0;0;0;.00073141
18;2018;3;0;0;0;.00074331
18;2019;3;0;0;.00008065;.00111343
18;2020;3;0;0;0;.00092905
18;2021;3;0;.0000422;0;.00071718
18;2015;4;0;0;0;.00131066
18;2016;4;0;0;0;.00055424
18;2017;4;0;0;0;.0007712
18;2018;4;0;0;0;.00146308
18;2019;4;0;0;0;.00149736
18;2020;4;0;0;0;.00220039
18;2021;4;0;.00001598;0;.00167813
18;2015;5;0;0;0;.0006711
18;2016;5;0;0;0;.00103083
18;2017;5;0;0;0;.00171206
18;2018;5;0;0;0;.00151763
18;2019;5;0;0;0;.00228536
18;2020;5;0;0;0;.0035358
18;2021;5;.00138376;0;0;.00268252
18;2015;6;0;0;0;.00409546
18;2016;6;0;0;0;.00367831
18;2017;6;0;0;0;.00403098
18;2018;6;0;0;0;.00368986
18;2019;6;0;0;0;.00326944
18;2020;6;0;0;.00001582;.00448331
18;2021;6;.00009;0;0;.00391805
18;2015;7;0;0;0;.00324986
18;2016;7;0;0;0;.00444335
18;2017;7;0;0;0;.00482073
18;2018;7;0;0;.00021036;.00447129
18;2019;7;0;0;.00130549;.00421889
18;2020;7;0;.00001177;.00012359;.00778278
18;2021;7;0;.00062572;0;.00470486
18;2015;8;0;0;0;.00624553
18;2016;8;0;0;0;.00697636
18;2017;8;0;0;0;.00710331
18;2018;8;0;0;0;.00469815
18;2019;8;0;0;.00050403;.00351155
18;2020;8;0;0;.00062391;.00429894
18;2021;8;0;.00100482;0;.00276266
18;2015;9;0;0;0;.00266965
18;2016;9;0;0;0;.00293409
18;2017;9;0;0;0;.00396006
18;2018;9;0;0;0;.00485469
18;2019;9;0;0;.00005133;.00428357
18;2020;9;0;0;0;.00437147
18;2021;9;.0002977;4.694e-06;0;.00262253
